ts_et,und
08:30:06,7762.85
08:31:10,7760.75
08:32:14,7758.80
08:33:19,7758.45
08:34:23,7757.35
08:35:27,7755.10
08:36:31,7754.75
08:37:35,7758.10
08:38:39,7752.55
08:39:43,7753.30
08:40:48,7756.10
08:41:52,7759.60
08:42:56,7757.40
08:44:00,7757.10
08:45:04,7756.45
08:46:08,7751.90
08:47:12,7752.00
08:48:16,7751.55
08:49:21,7750.90
08:50:25,7752.20
08:51:29,7749.95
08:52:33,7750.60
08:53:37,7752.45
08:54:41,7751.85
08:55:45,7753.10
08:56:49,7754.40
08:57:54,7757.30
08:58:58,7756.05
09:00:02,7758.70
09:01:06,7762.55
09:02:10,7762.40
09:03:14,7761.35
09:04:18,7761.80
09:05:22,7760.75
09:06:26,7762.10
09:07:31,7759.70
09:08:35,7759.40
09:09:39,7759.30
09:10:43,7762.00
09:11:47,7760.00
09:12:51,7759.75
09:13:55,7759.75
09:15:00,7760.75
09:16:04,7760.80
09:17:08,7760.75
09:18:12,7758.90
09:19:16,7758.55
09:20:20,7761.05
09:21:24,7760.45
09:22:28,7760.35
09:23:33,7759.30
09:24:37,7757.65
09:25:41,7757.10
09:26:45,7757.85
09:27:49,7758.00
09:28:53,7760.25
09:29:57,7762.05
09:31:01,7758.60
09:32:05,7758.90
09:33:10,7759.55
09:34:14,7758.70
09:35:18,7759.30
09:36:22,7759.70
09:37:26,7760.10
09:38:30,7755.35
09:39:34,7757.05
09:40:38,7756.70
09:41:42,7758.55
09:42:47,7757.50
09:43:51,7757.80
09:44:55,7757.00
09:45:59,7758.75
09:47:03,7759.95
09:48:07,7761.10
09:49:11,7760.85
09:50:15,7760.50
09:51:20,7758.45
09:52:24,7761.65
09:53:28,7761.60
09:54:32,7760.35
09:55:36,7762.65
09:56:40,7760.50
09:57:44,7760.10
09:58:48,7760.40
09:59:53,7759.40
10:00:57,7760.50
10:02:01,7760.85
10:03:05,7757.80
10:04:09,7758.65
10:05:13,7756.95
10:06:17,7755.00
10:07:21,7754.30
10:08:25,7753.35
10:09:29,7752.25
10:10:34,7751.55
10:11:38,7748.75
10:12:42,7751.80
10:13:46,7749.65
10:14:50,7749.80
10:15:54,7749.10
10:16:58,7748.45
10:18:02,7747.20
10:19:07,7745.20
10:20:11,7747.90
10:21:15,7748.85
10:22:19,7750.50
10:23:23,7749.40
10:24:27,7748.00
10:25:31,7747.60
10:26:35,7748.95
10:27:40,7748.12
10:28:44,7747.35
10:29:48,7748.10
10:30:52,7747.50
10:31:56,7746.95
10:33:00,7747.62
10:34:04,7746.20
10:35:08,7742.50
10:36:13,7743.30
10:37:17,7743.05
10:38:21,7742.27
10:39:25,7742.25
10:40:29,7741.23
10:41:33,7742.15
10:42:38,7743.45
10:43:42,7743.88
10:44:46,7743.32
10:45:50,7743.62
10:46:54,7743.30
10:47:58,7742.10
10:49:02,7742.57
10:50:06,7743.62
10:51:11,7744.57
10:52:15,7741.98
10:53:19,7741.05
10:54:23,7741.43
10:55:27,7742.20
10:56:31,7741.48
10:57:35,7741.73
10:58:39,7742.25
10:59:44,7743.77
11:00:48,7745.55
11:01:52,7743.48
11:02:56,7744.57
11:04:00,7743.18
11:05:04,7743.40
11:06:08,7746.60
11:07:12,7746.05
11:08:17,7744.68
11:09:21,7745.52
11:10:25,7745.57
11:11:29,7745.45
11:12:33,7743.62
11:13:37,7743.73
11:14:41,7743.25
11:15:46,7743.27
11:16:50,7746.30
11:17:54,7746.35
11:18:58,7745.35
11:20:02,7744.15
11:21:06,7743.65
11:22:10,7744.32
11:23:14,7744.20
11:24:19,7742.43
11:25:23,7739.23
11:26:27,7738.98
11:27:31,7740.38
11:28:35,7740.62
11:29:39,7741.05
11:30:43,7740.77
11:31:48,7738.93
11:32:52,7738.18
11:33:56,7738.43
11:35:00,7738.62
11:36:04,7741.00
11:37:08,7741.57
11:38:12,7741.27
11:39:17,7741.57
11:40:21,7740.48
11:41:25,7740.62
11:42:29,7740.32
11:43:33,7740.25
11:44:37,7739.60
11:45:42,7738.20
11:46:46,7736.85
11:47:50,7736.88
11:48:54,7736.68
11:49:58,7737.48
11:51:02,7736.77
11:52:06,7737.38
