ts_et,und
08:30:05,7663.15
08:31:09,7656.85
08:32:14,7657.95
08:33:18,7651.20
08:34:22,7653.55
08:35:26,7651.60
08:36:30,7653.85
08:37:35,7654.70
08:38:39,7652.00
08:39:43,7652.85
08:40:47,7653.25
08:41:51,7652.55
08:42:55,7647.75
08:43:59,7646.60
08:45:03,7640.20
08:46:07,7642.80
08:47:11,7649.60
08:48:15,7650.25
08:49:20,7650.25
08:50:24,7650.25
08:51:28,7650.25
08:52:32,7650.25
08:55:22,7651.85
08:56:26,7654.40
08:57:31,7653.50
08:58:35,7652.50
08:59:39,7653.25
09:00:43,7650.65
09:01:47,7656.75
09:02:51,7654.70
09:03:55,7647.60
09:04:59,7647.95
09:06:03,7650.05
09:07:07,7648.00
09:08:11,7647.15
09:09:16,7645.50
09:10:20,7646.10
09:11:24,7646.40
09:12:28,7645.10
09:13:32,7644.40
09:14:36,7648.10
09:15:40,7647.20
09:16:44,7647.90
09:17:48,7646.45
09:18:52,7646.60
09:19:56,7647.20
09:21:00,7649.40
09:22:05,7652.00
09:23:09,7652.50
09:24:13,7649.00
09:25:17,7646.85
09:26:21,7645.35
09:27:25,7646.15
09:28:29,7646.10
09:29:33,7647.35
09:30:37,7648.85
09:31:41,7653.15
09:32:27,7653.00
09:33:31,7653.90
09:34:35,7654.80
09:35:39,7654.55
09:36:43,7654.45
09:37:47,7655.75
09:38:51,7656.10
09:39:55,7654.80
09:41:00,7655.95
09:42:04,7658.85
09:43:08,7656.40
09:44:12,7653.65
09:45:16,7655.70
09:46:20,7653.95
09:47:24,7654.35
09:48:28,7655.15
09:49:32,7656.40
09:50:36,7654.20
09:51:40,7653.25
09:52:44,7653.20
09:53:48,7653.00
09:54:52,7654.20
09:55:57,7653.95
09:57:01,7655.45
09:58:05,7655.95
09:59:09,7655.40
10:00:13,7655.00
10:01:17,7652.40
10:02:21,7651.05
10:03:25,7650.80
10:04:29,7648.90
10:05:34,7647.90
10:06:38,7647.60
10:07:42,7648.10
10:08:46,7646.55
10:09:50,7648.95
10:10:54,7647.50
10:11:58,7647.40
10:13:02,7648.00
10:14:06,7646.90
10:15:10,7645.85
10:16:14,7645.20
10:17:18,7645.90
10:18:23,7645.10
10:19:27,7645.80
10:20:31,7643.90
10:21:35,7642.55
10:22:39,7643.70
10:23:43,7647.45
10:24:48,7648.60
10:25:52,7650.80
10:26:56,7649.20
10:28:00,7649.95
10:29:04,7651.60
10:30:08,7654.75
10:31:12,7657.88
10:32:16,7655.85
10:33:20,7654.45
10:34:24,7656.05
10:35:29,7656.00
10:36:33,7656.35
10:37:37,7657.12
10:38:41,7657.43
10:39:45,7658.55
10:40:49,7660.12
10:41:53,7660.65
