ts_et,und
08:30:09,7765.45
08:31:13,7757.95
08:32:17,7753.65
08:33:21,7751.45
08:34:25,7753.45
08:35:30,7753.80
08:36:34,7755.55
08:37:38,7754.65
08:38:42,7752.65
08:39:46,7751.65
08:40:46,7750.20
08:41:50,7752.00
08:42:55,7751.90
08:43:59,7752.05
08:45:03,7752.15
08:46:07,7749.50
08:47:11,7749.10
08:48:15,7750.80
08:49:19,7757.05
08:50:23,7757.10
08:51:27,7754.15
08:52:32,7750.75
08:53:36,7749.65
08:54:40,7749.25
08:55:44,7747.65
08:56:48,7744.25
08:57:52,7747.10
08:58:56,7749.15
09:00:00,7749.10
09:01:05,7748.55
09:02:09,7747.20
09:03:13,7745.40
09:04:17,7743.70
09:05:21,7743.80
09:06:25,7746.50
09:07:29,7745.20
09:08:34,7744.90
09:09:38,7745.70
09:10:42,7747.30
09:11:46,7748.80
09:12:50,7746.60
09:13:54,7746.40
09:14:58,7746.50
09:16:02,7748.00
09:17:06,7748.20
09:18:11,7750.20
09:19:15,7752.40
09:20:19,7746.25
09:21:23,7747.30
09:22:27,7750.50
09:23:31,7750.00
09:24:35,7752.70
09:25:39,7751.35
09:26:43,7754.15
09:27:47,7754.00
09:28:52,7753.25
09:29:56,7749.80
09:31:00,7750.10
09:32:04,7748.60
09:33:08,7747.45
09:34:12,7746.55
09:35:17,7742.35
09:36:21,7745.30
09:37:25,7747.30
09:38:29,7749.75
09:39:33,7748.30
09:40:37,7750.50
09:41:41,7751.90
09:42:45,7750.10
09:43:49,7752.65
09:44:54,7752.50
09:45:58,7753.75
09:47:02,7752.90
09:48:06,7748.15
09:49:10,7747.95
09:50:14,7747.95
09:51:18,7745.10
09:52:22,7745.75
09:53:26,7745.60
09:54:31,7745.35
09:55:35,7742.85
09:56:39,7743.65
09:57:43,7744.75
09:58:47,7745.20
09:59:51,7745.25
10:00:55,7743.45
10:01:59,7744.75
10:03:03,7743.75
10:04:07,7740.75
10:05:12,7740.95
10:06:16,7740.90
10:07:20,7743.10
10:08:24,7743.00
10:09:28,7743.75
10:10:32,7743.60
10:11:36,7741.10
10:12:41,7743.80
10:13:45,7745.15
10:14:49,7743.95
10:15:53,7743.60
10:16:57,7745.05
10:18:01,7745.25
10:19:05,7742.20
10:20:09,7744.45
10:21:13,7743.10
10:22:17,7742.75
10:23:22,7740.25
10:24:26,7740.65
10:25:30,7742.05
10:26:34,7742.30
10:27:38,7742.65
10:28:42,7741.45
10:29:46,7745.60
10:30:50,7745.40
10:31:55,7744.30
10:32:59,7742.65
10:34:03,7740.50
10:35:07,7742.45
10:36:11,7742.20
10:37:15,7743.10
10:38:19,7742.35
10:39:23,7741.82
10:40:28,7739.65
10:41:32,7739.35
10:42:36,7741.30
10:43:40,7741.30
10:44:44,7740.75
10:45:48,7740.80
10:46:52,7741.15
10:47:56,7742.65
10:49:01,7741.43
10:50:05,7744.15
10:51:09,7741.70
10:52:13,7742.00
10:53:17,7743.00
10:54:21,7743.20
10:55:25,7742.20
10:56:29,7742.75
10:57:33,7743.23
10:58:38,7743.00
10:59:42,7743.30
11:00:46,7744.60
11:01:50,7746.80
11:02:54,7746.10
11:03:58,7744.90
11:05:02,7745.20
11:06:06,7745.85
11:07:11,7744.55
11:08:15,7743.25
11:09:19,7745.15
11:10:23,7745.50
11:11:27,7745.70
11:12:31,7746.40
