Date,spx_ret,vix_chg,fwd1,fwd5,fwd10
1990-05-11,2.37914970086881,6.562664353634551,0.78125,0.750004161487916,0.7329507307572758
1990-05-29,1.7118866134825161,8.256352946721535,0.05822583075889565,1.6608958417651865,1.552753694243214
1991-02-04,1.5420518096955549,3.8973367829992167,0.8382653322709377,5.810412369282503,6.042951866523039
1991-02-06,1.938734091346661,5.685001270973289,-0.4328813580701252,3.058056096705797,1.9269957704769913
1991-12-30,2.1355172405249423,12.292989649353391,0.46971663069013125,0.5443896440483487,1.27667476175648
1993-03-08,1.9277770921756643,15.198859383836982,-0.0681747849000991,-0.7213386204250383,-1.2821329378775226
1995-05-31,1.8755504418981106,2.6357820418562383,0.016866482226229884,-0.050622332000571646,0.5755429599829442
1996-03-18,1.7492215621966567,4.655371872997804,-0.14709598356610343,-0.3999151595929229,0.16547246062805776
1997-05-05,2.1304608962664284,14.962872059608623,-0.3047089966965011,0.8876411027744391,0.3589157502522644
1999-10-29,1.526333631225496,4.029993459242176,-0.646405776273129,0.5356053847324294,2.4307927463047108
2000-03-23,1.7799046191472767,3.583064057536789,0.0072010576043890495,-2.5815911396141256,-1.7029502197521418
2002-03-04,1.9491364003959566,2.7054155325459073,-0.6673326804381263,1.2497438442479858,1.0148793034298498
2002-11-27,2.7986113835301474,4.928766732724932,-0.27266794890747903,-3.442436918029812,-3.9717935626102596
2003-03-17,3.5426641789776614,2.485476014013166,0.4242091671087467,0.16690069171858557,-1.6933420326655013
2003-05-27,1.9566672744762537,4.277515344604765,0.1828719752482666,2.110398274480896,3.506121733668399
2003-07-07,1.8991549631018012,3.4553898782051062,0.3404993930331335,-0.05575332710637815,-2.5507253492664916
2009-06-01,2.5817590454732198,3.8727553121670866,0.19833011198484574,-0.3955985966322295,-2.031035510010304
2009-07-15,2.962991811422233,3.477213892755171,0.8641760970416357,2.2933926766319113,4.553548062764623
2026-08-04,1.789619360979544,4.035311205402881,,,
