Date,path1,ibs1,body1,sign1,path2,ibs2,body2,sign2,path3,ibs3,body3,sign3,path4,ibs4,body4,sign4,path5,ibs5,body5,sign5,path6,ibs6,body6,sign6,path7,ibs7,body7,sign7,path8,ibs8,body8,sign8,path9,ibs9,body9,sign9,path10,ibs10,body10,sign10,path11,ibs11,body11,sign11,path12,ibs12,body12,sign12,net_drive,flips,overlap,bo,fbo,dt,db,hi_pos,lo_pos,close_loc,or_rng_pts,gap_norm,open_loc,prng_adr,pclose_loc,bucket,cluster,nn1,nn2,nn3,nn4,nn5
2021-06-29,0.7142857142857143,1.0,0.8823529411764706,1.0,0.8095238095238095,0.75,0.25,1.0,0.2857142857142857,0.2777777777777778,0.6111111111111112,-1.0,0.5714285714285714,0.46153846153846156,0.38461538461538464,1.0,0.6190476190476191,0.4,0.1,0.0,0.47619047619047616,0.5714285714285714,0.42857142857142855,-1.0,0.6190476190476191,0.75,0.16666666666666666,0.0,0.5238095238095238,0.16666666666666666,0.3333333333333333,-1.0,0.47619047619047616,0.3333333333333333,0.1111111111111111,0.0,0.5238095238095238,0.75,0.08333333333333333,0.0,0.47619047619047616,0.4,0.1,0.0,0.5238095238095238,0.5714285714285714,0.2857142857142857,1.0,0.5238095238095238,4.0,0.5414085914085914,1.0,0.0,1.0,1.0,0.09090909090909091,0.0,0.6190476190476191,5.25,0.2112676056338028,1.1267605633802817,0.6565389696169088,0.9154929577464789,above_yH,7,2026-02-25,2022-02-15,2023-11-02,2021-12-23,2023-03-31
2021-06-30,0.18181818181818182,0.3684210526315789,0.3157894736842105,1.0,0.7575757575757576,0.9047619047619048,0.9047619047619048,1.0,0.8787878787878788,0.875,0.5,1.0,0.696969696969697,0.5,0.5,-1.0,0.5151515151515151,0.35714285714285715,0.42857142857142855,-1.0,0.3939393939393939,0.6923076923076923,0.3076923076923077,-1.0,0.48484848484848486,0.4,0.3,1.0,0.6060606060606061,1.0,0.5714285714285714,1.0,0.7272727272727273,0.625,0.625,1.0,0.7272727272727273,0.45454545454545453,0.0,0.0,0.8787878787878788,0.9,0.6,1.0,0.8484848484848485,0.42857142857142855,0.14285714285714285,0.0,0.8484848484848485,2.0,0.45766249496196026,2.0,1.0,1.0,0.0,1.0,0.0,0.8787878787878788,8.25,-0.5535714285714286,0.03571428571428571,0.5510455104551045,0.5892857142857143,lower_half,7,2025-12-23,2021-10-29,2021-11-16,2023-08-16,2026-04-23
2021-07-01,0.3142857142857143,0.6666666666666666,0.5238095238095238,1.0,0.02857142857142857,0.14285714285714285,0.7857142857142857,-1.0,0.4857142857142857,1.0,0.9411764705882353,1.0,0.5714285714285714,0.4444444444444444,0.4444444444444444,1.0,0.42857142857142855,0.1111111111111111,0.6666666666666666,-1.0,0.5428571428571428,0.7,0.4,1.0,0.6571428571428571,0.875,0.1875,0.0,0.7714285714285715,0.7,0.4,1.0,0.7428571428571429,0.42857142857142855,0.14285714285714285,0.0,0.6285714285714286,0.16666666666666666,0.3333333333333333,-1.0,0.5428571428571428,0.2,0.6,-1.0,0.6,0.8571428571428571,0.42857142857142855,1.0,0.6,6.0,0.5139308671126852,2.0,1.0,1.0,0.0,0.8181818181818182,0.0,0.6857142857142857,8.75,0.13636363636363635,1.0151515151515151,0.6757679180887372,0.8787878787878788,above_yH,7,2023-01-30,2025-01-06,2022-08-08,2025-01-15,2024-10-25
2021-07-02,-0.19230769230769232,0.4117647058823529,0.29411764705882354,-1.0,-0.07692307692307693,0.5555555555555556,0.4444444444444444,1.0,-0.11538461538461539,0.8333333333333334,0.08333333333333333,0.0,0.34615384615384615,1.0,0.9285714285714286,1.0,0.3076923076923077,0.625,0.125,0.0,0.23076923076923078,0.3333333333333333,0.3333333333333333,-1.0,0.2692307692307692,0.6666666666666666,0.0,0.0,0.2692307692307692,0.5714285714285714,0.0,0.0,0.038461538461538464,0.3,0.7,-1.0,0.38461538461538464,0.9,0.8,1.0,0.3076923076923077,0.5,0.3333333333333333,-1.0,0.34615384615384615,0.5,0.125,0.0,0.34615384615384615,4.0,0.5441638723724285,1.0,3.0,1.0,0.0,1.0,0.18181818181818182,0.8461538461538461,6.5,0.76,1.5466666666666666,0.7861635220125786,0.7866666666666666,above_yH,0,2025-01-22,2023-11-01,2023-07-12,2023-01-09,2026-03-23
2021-07-05,-0.2727272727272727,0.5,0.5,-1.0,-0.45454545454545453,0.3333333333333333,0.6666666666666666,-1.0,-0.6363636363636364,0.0,0.5,-1.0,-0.2727272727272727,0.75,0.75,1.0,0.09090909090909091,0.8,0.6,1.0,0.09090909090909091,0.3333333333333333,0.0,0.0,0.09090909090909091,0.3333333333333333,0.0,0.0,-0.18181818181818182,0.0,0.5,-1.0,-0.2727272727272727,0.6666666666666666,0.0,0.0,-0.36363636363636365,0.0,0.5,-1.0,0.0,1.0,0.75,1.0,0.36363636363636365,1.0,1.0,1.0,0.36363636363636365,3.0,0.4431818181818182,3.0,1.0,0.0,0.0,1.0,0.18181818181818182,1.0,2.75,0.11607142857142858,0.8660714285714286,1.1557223264540337,0.75,upper_half,0,2024-03-20,2024-04-08,2025-12-18,2023-11-07,2026-05-13
2021-07-06,-0.16279069767441862,0.0,0.6086956521739131,-1.0,-0.3023255813953488,0.3333333333333333,0.5714285714285714,-1.0,-0.36046511627906974,0.125,0.625,-1.0,-0.22093023255813954,0.8571428571428571,0.5714285714285714,1.0,-0.3372093023255814,0.15384615384615385,0.6923076923076923,-1.0,-0.38372093023255816,0.3333333333333333,0.5,-1.0,-0.5232558139534884,0.1111111111111111,0.6111111111111112,-1.0,-0.47674418604651164,0.875,0.5,1.0,-0.5348837209302325,0.375,0.625,-1.0,-0.686046511627907,0.3,0.65,-1.0,-0.8604651162790697,0.15,0.75,-1.0,-0.6976744186046512,1.0,0.875,1.0,-0.6976744186046512,5.0,0.3856743016185741,4.0,3.0,0.0,0.0,0.0,0.9090909090909091,0.19767441860465115,21.5,0.38095238095238093,0.5238095238095238,0.23183072677092917,0.14285714285714285,upper_half,3,2024-03-27,2024-06-13,2022-04-28,2026-01-29,2026-02-11
2021-07-07,0.14925373134328357,0.9166666666666666,0.4166666666666667,1.0,0.29850746268656714,1.0,0.7692307692307693,1.0,0.1791044776119403,0.5789473684210527,0.3684210526315789,-1.0,0.26865671641791045,0.7272727272727273,0.45454545454545453,1.0,-0.05970149253731343,0.045454545454545456,0.9545454545454546,-1.0,0.029850746268656716,0.6153846153846154,0.38461538461538464,1.0,-0.373134328358209,0.03333333333333333,0.9333333333333333,-1.0,-0.1791044776119403,0.9375,0.8125,1.0,-0.029850746268656716,0.625,0.625,1.0,-0.029850746268656716,0.1111111111111111,0.0,0.0,-0.22388059701492538,0.0,1.0,-1.0,-0.6417910447761194,0.08571428571428572,0.8285714285714286,-1.0,-0.6417910447761194,7.0,0.3161824353351578,3.0,2.0,0.0,0.0,0.2727272727272727,1.0,0.04477611940298507,16.75,0.2962962962962963,0.9135802469135802,1.6861489191353083,0.6172839506172839,upper_half,4,2024-07-30,2021-10-04,2022-10-06,2024-04-01,2022-09-27
2021-07-08,0.32142857142857145,0.84,0.54,1.0,0.19047619047619047,0.59375,0.3125,-1.0,-0.2857142857142857,0.07407407407407407,0.7592592592592593,-1.0,-0.40476190476190477,0.43478260869565216,0.43478260869565216,-1.0,0.20238095238095238,0.9473684210526315,0.8947368421052632,1.0,0.34523809523809523,0.9655172413793104,0.3793103448275862,1.0,0.19047619047619047,0.6976744186046512,0.27906976744186046,-1.0,-0.03571428571428571,0.045454545454545456,0.8636363636363636,-1.0,-0.023809523809523808,0.3076923076923077,0.038461538461538464,0.0,-0.27380952380952384,0.034482758620689655,0.7586206896551724,-1.0,-0.4166666666666667,0.5384615384615384,0.4230769230769231,-1.0,0.10714285714285714,0.9818181818181818,0.7818181818181819,1.0,0.10714285714285714,4.0,0.4010028319503288,2.0,1.0,0.0,1.0,0.0,0.9090909090909091,0.6904761904761905,21.0,-1.7348484848484849,-0.8409090909090909,1.3381607530774802,0.8939393939393939,below_yL,4,2025-04-03,2023-02-24,2024-03-15,2023-11-24,2024-07-17
2021-07-09,0.023809523809523808,0.5652173913043478,0.08695652173913043,0.0,0.05952380952380952,0.6363636363636364,0.18181818181818182,0.0,0.38095238095238093,0.9696969696969697,0.8484848484848485,1.0,0.34523809523809523,0.5833333333333334,0.25,-1.0,0.4523809523809524,0.8888888888888888,0.8888888888888888,1.0,0.4880952380952381,0.8181818181818182,0.36363636363636365,1.0,0.7142857142857143,0.95,0.95,1.0,0.6071428571428571,0.125,0.625,-1.0,0.5833333333333334,0.0,0.375,-1.0,0.75,1.0,1.0,1.0,0.8333333333333334,0.8181818181818182,0.6363636363636364,1.0,0.7619047619047619,0.1,0.7,-1.0,0.7619047619047619,5.0,0.4326508625278358,5.0,4.0,0.0,0.0,1.0,0.0,0.8928571428571429,21.0,0.5235294117647059,1.1941176470588235,1.6927453769559033,0.6705882352941176,above_yH,1,2022-07-29,2022-05-13,2025-10-15,2023-01-09,2022-09-12
2021-07-12,-0.13333333333333333,0.38461538461538464,0.3076923076923077,-1.0,0.016666666666666666,0.42857142857142855,0.2857142857142857,1.0,0.15,0.9583333333333334,0.3333333333333333,1.0,0.18333333333333332,0.8,0.13333333333333333,0.0,0.15,0.6,0.13333333333333333,0.0,0.35,0.9285714285714286,0.8571428571428571,1.0,0.43333333333333335,0.9473684210526315,0.21052631578947367,1.0,0.5,0.625,0.1875,0.0,0.48333333333333334,0.45454545454545453,0.18181818181818182,0.0,0.6166666666666667,0.9166666666666666,0.75,1.0,0.5333333333333333,0.14285714285714285,0.8571428571428571,-1.0,0.7,1.0,0.9,1.0,0.7,3.0,0.5683911441493629,5.0,1.0,0.0,0.0,1.0,0.0,1.0,15.0,-0.006993006993006993,0.8671328671328671,1.503003003003003,0.8741258741258742,upper_half,1,2022-09-08,2025-02-04,2021-08-18,2023-05-18,2025-02-26
