date,cr_err,ps_err,hvl_err,d1_min_err,d1_max_err,wall_ov,strong_ov,ps0_err,year
2022-11-08,200.0,0.0,0.0,10.850256740414352,14.169938572085812,5.0,4.0,25.0,2022
2022-11-09,0.0,0.0,0.0,2.608532927401029,4.111506135098807,5.0,4.0,120.0,2022
2022-11-10,0.0,0.0,0.0,3.0655284048075373,11.774627845192299,5.0,5.0,140.0,2022
2022-11-11,2900.0,2100.0,0.0,7.070137456325028,4.149999262424899,6.0,6.0,80.0,2022
2022-11-14,0.0,0.0,0.0,20.59715856576986,20.002646121729867,5.0,4.0,100.0,2022
2022-11-15,0.0,0.0,0.0,2.552056261684811,3.6918609491849566,6.0,4.0,50.0,2022
2022-11-16,0.0,0.0,0.0,0.10048175950851146,4.520384103258493,5.0,4.0,20.0,2022
2022-11-17,0.0,0.0,0.0,14.817343600313052,9.62285171218673,4.0,3.0,15.0,2022
2022-11-18,0.0,0.0,0.0,2.8520069266141945,3.612006926614413,4.0,4.0,55.0,2022
2022-11-21,0.0,0.0,0.0,7.750727553563593,5.0509033348134835,5.0,5.0,15.0,2022
2022-11-22,0.0,0.0,0.0,3.882042994911899,1.501964869911717,6.0,6.0,30.0,2022
2022-11-23,0.0,0.0,0.0,15.054103347446471,22.57390803494627,5.0,5.0,95.0,2022
2022-11-25,0.0,0.0,0.0,2.738586985292841,4.541432545957377,8.0,7.0,25.0,2022
2022-11-28,0.0,0.0,0.0,9.680938827547834,6.599217422452057,5.0,4.0,70.0,2022
2022-11-29,0.0,0.0,0.0,6.006228830213331,1.273849294786487,5.0,5.0,40.0,2022
2022-11-30,0.0,0.0,0.0,18.725745562440807,23.43437162505961,5.0,4.0,30.0,2022
2022-12-01,0.0,200.0,0.0,1.24000211689372,0.9601150706066619,7.0,5.0,10.0,2022
2022-12-02,0.0,0.0,0.0,0.5092543114724322,1.329469155222796,7.0,5.0,35.0,2022
2022-12-05,0.0,0.0,0.0,6.895934879755259,13.223889338994923,4.0,3.0,45.0,2022
2022-12-06,0.0,0.0,0.0,16.566089321090658,20.273813022659397,4.0,4.0,105.0,2022
2022-12-07,0.0,0.0,0.0,3.352476392271001,1.7877579827290901,6.0,4.0,50.0,2022
2022-12-08,0.0,0.0,0.0,2.8992970708795838,1.1806052728707073,5.0,3.0,35.0,2022
2022-12-09,0.0,0.0,0.0,23.74917138546698,20.07086767703322,5.0,2.0,85.0,2022
2022-12-12,0.0,0.0,0.0,16.956815444933,0.07704981993310867,4.0,4.0,30.0,2022
2022-12-13,0.0,0.0,0.0,15.518197062797753,20.078060344048026,6.0,4.0,50.0,2022
2022-12-14,0.0,0.0,0.0,28.30120528181169,0.2212638755613625,7.0,7.0,70.0,2022
2022-12-15,265.0,50.0,0.0,2.2699358822042086,21.30997494470421,6.0,5.0,40.0,2022
2022-12-16,0.0,0.0,5.0,11.565338893479293,16.114875950270743,5.0,5.0,120.0,2022
2022-12-19,0.0,0.0,0.0,10.092322250600773,5.167794936899099,5.0,3.0,30.0,2022
2022-12-20,365.0,200.0,40.0,188.6947496376947,178.57467151269475,1.0,1.0,25.0,2022
2022-12-21,0.0,0.0,0.0,4.8836448396023115,4.456570004147579,5.0,5.0,10.0,2022
2022-12-22,0.0,0.0,0.0,3.1535383437021665,4.566266343797906,5.0,5.0,75.0,2022
2022-12-23,0.0,0.0,0.0,14.684643587670053,29.30485843141969,4.0,4.0,95.0,2022
2022-12-27,0.0,0.0,0.0,6.891474503382597,6.108291121617185,4.0,4.0,75.0,2022
2022-12-28,465.0,150.0,130.0,166.18233204618218,156.76211720243236,1.0,1.0,25.0,2022
2022-12-29,0.0,0.0,0.0,1.831397449458109,2.068387706791782,4.0,3.0,90.0,2022
2022-12-30,0.0,100.0,0.0,1.412174117079303,43.05211552332912,4.0,2.0,40.0,2022
2023-01-03,0.0,0.0,0.0,5.6951582894962485,0.7246268667536242,5.0,4.0,70.0,2023
2023-01-04,200.0,100.0,0.0,13.113458385834292,7.0863853641653805,4.0,3.0,10.0,2023
2023-01-05,100.0,0.0,0.0,3.149804801094888,1.5096290198448514,6.0,5.0,75.0,2023
2023-01-06,0.0,0.0,0.0,5.089179056223202,8.211016256276707,6.0,6.0,40.0,2023
2023-01-09,0.0,100.0,0.0,2.5475964424217636,5.012266838828509,5.0,4.0,20.0,2023
2023-01-10,0.0,0.0,0.0,11.988237107073019,9.311743361677145,4.0,2.0,50.0,2023
2023-01-11,0.0,0.0,0.0,13.64268285227763,8.257453866472588,5.0,4.0,50.0,2023
2023-01-12,0.0,0.0,0.0,3.949205882253864,1.0506378677459907,7.0,5.0,15.0,2023
2023-01-13,0.0,200.0,0.0,14.485326508382059,19.565150727132277,5.0,3.0,45.0,2023
2023-01-17,0.0,0.0,0.0,1.3428345221154814,6.70260014711539,7.0,6.0,25.0,2023
2023-01-19,,,,12.938863869320812,14.201097068179024,2.0,2.0,265.0,2023
2023-01-20,,,,139.72009181471049,150.96026759596043,,,1025.0,2023
2023-01-23,150.0,0.0,90.0,131.102202129543,150.78233884829297,0.0,0.0,40.0,2023
2023-01-24,150.0,100.0,40.0,139.75156487792128,138.63176019042157,1.0,1.0,145.0,2023
2023-01-25,100.0,100.0,35.0,120.2169844585137,125.85721883351425,1.0,0.0,150.0,2023
2023-01-26,100.0,0.0,35.0,106.69222714474154,123.95209042599117,1.0,1.0,145.0,2023
2023-01-27,100.0,0.0,15.0,130.60949706668634,94.92928222293631,1.0,0.0,120.0,2023
2023-01-30,100.0,0.0,15.0,122.51675897389941,122.81679803639963,1.0,0.0,195.0,2023
2023-01-31,100.0,0.0,15.0,77.82601831151578,125.84582299901558,2.0,0.0,245.0,2023
2023-02-01,50.0,0.0,15.0,113.68179447693865,95.6018335394383,2.0,1.0,105.0,2023
2023-02-03,50.0,100.0,0.0,0.7525663470005384,4.667394590499498,5.0,4.0,5.0,2023
2023-02-06,0.0,0.0,0.0,9.40767000316373,7.952290934335906,6.0,4.0,45.0,2023
2023-02-07,0.0,0.0,70.0,9.389695318980557,3.15069530601977,8.0,6.0,10.0,2023
2023-02-08,0.0,0.0,40.0,10.079780345894505,11.969389720894469,6.0,5.0,55.0,2023
2023-02-09,0.0,0.0,0.0,3.6147933127094802,4.045323874790483,5.0,5.0,70.0,2023
2023-02-10,0.0,0.0,0.0,7.712406608740821,7.5473785475087425,4.0,4.0,50.0,2023
2023-02-13,0.0,0.0,0.0,8.159653439295653,5.92050281070442,5.0,5.0,15.0,2023
2023-02-14,50.0,0.0,0.0,1.6473803746916929,4.733049312808362,5.0,5.0,55.0,2023
2023-02-15,0.0,100.0,0.0,11.451928414684517,8.90846221031552,5.0,5.0,35.0,2023
2023-02-16,0.0,150.0,0.0,8.514231199921596,11.46530005007844,4.0,4.0,80.0,2023
2023-02-17,0.0,0.0,0.0,10.326298821785258,23.38616210303553,3.0,3.0,15.0,2023
2023-02-21,0.0,200.0,5.0,166.2457979531314,151.1056807656314,2.0,2.0,230.0,2023
2023-02-22,100.0,0.0,0.0,14.234867269781716,5.624956948968247,6.0,6.0,10.0,2023
2023-02-23,0.0,0.0,0.0,1.93011392138078,11.32992514111902,5.0,5.0,10.0,2023
2023-02-24,0.0,0.0,0.0,5.4123155881975435,2.812081213197871,4.0,4.0,50.0,2023
2023-02-27,0.0,0.0,0.0,6.041732047503501,0.43828748374653514,7.0,6.0,25.0,2023
2023-02-28,0.0,0.0,0.0,3.562893825147512,11.736969456102543,5.0,5.0,30.0,2023
2023-03-01,0.0,0.0,0.0,10.996254289376793,1.7562933518770478,4.0,4.0,50.0,2023
2023-03-02,0.0,0.0,0.0,4.0376170181507405,1.6578123306508132,4.0,4.0,10.0,2023
2023-03-03,0.0,0.0,0.0,3.3458762752384246,1.374201849761448,6.0,6.0,20.0,2023
2023-03-06,0.0,0.0,0.0,1.5854601400551473,3.0545984536952346,5.0,5.0,90.0,2023
2023-03-07,0.0,0.0,0.0,1.158127813810097,1.2981864075600242,5.0,4.0,30.0,2023
2023-03-08,0.0,0.0,0.0,18.288199174043257,12.911683638456907,5.0,4.0,55.0,2023
2023-03-09,300.0,0.0,0.0,5.047406516821411,3.427289329321411,5.0,4.0,85.0,2023
2023-03-10,0.0,0.0,0.0,5.525510705275337,6.554430700974535,6.0,5.0,20.0,2023
2023-03-13,0.0,0.0,0.0,5.02236523086367,9.877615237886403,5.0,4.0,10.0,2023
2023-03-14,335.0,0.0,0.0,41.89459453050131,29.025425000748783,4.0,4.0,10.0,2023
2023-03-15,335.0,0.0,0.0,6.608086480803195,2.628223199553304,5.0,5.0,0.0,2023
2023-03-16,0.0,0.0,10.0,2.3333253979262736,2.073481647926201,4.0,2.0,105.0,2023
2023-03-17,0.0,0.0,0.0,0.7064397093436128,5.473677478156333,5.0,4.0,135.0,2023
2023-03-20,0.0,0.0,0.0,6.4454113210076684,4.574451960242186,4.0,2.0,30.0,2023
2023-03-21,0.0,0.0,5.0,14.757174807003139,5.796959963253357,6.0,4.0,50.0,2023
2023-03-22,0.0,0.0,0.0,66.01680648872525,65.6432911675247,2.0,2.0,30.0,2023
2023-03-23,0.0,0.0,0.0,20.96486374394317,15.294960474806885,5.0,5.0,20.0,2023
2023-03-24,0.0,0.0,25.0,6.145723985238874,7.085684922738892,5.0,3.0,95.0,2023
2023-03-27,0.0,0.0,30.0,23.900527852522373,2.7396674599776816,6.0,3.0,15.0,2023
2023-03-28,235.0,0.0,0.0,5.451467431545552,18.60855209970441,5.0,3.0,25.0,2023
2023-03-29,0.0,150.0,15.0,12.777851513037149,7.858046825537258,7.0,5.0,5.0,2023
2023-03-30,0.0,150.0,10.0,14.033876312231769,11.213720062231914,6.0,5.0,20.0,2023
2023-03-31,200.0,150.0,0.0,21.198792713701096,13.69890990120166,6.0,5.0,90.0,2023
2023-04-03,150.0,150.0,10.0,24.112151891324174,19.231800328824647,5.0,4.0,130.0,2023
2023-04-04,100.0,150.0,45.0,28.337676759455917,13.477520509455644,7.0,5.0,160.0,2023
2023-04-05,100.0,150.0,45.0,22.748439515603422,15.088537171854114,6.0,5.0,135.0,2023
2023-04-06,100.0,150.0,55.0,13.036029229656833,8.116146417157324,7.0,6.0,140.0,2023
2023-04-10,100.0,150.0,40.0,31.369928304635323,13.649928304635068,7.0,7.0,145.0,2023
2023-04-11,0.0,0.0,0.0,11.708392144796107,14.411490667704129,8.0,6.0,50.0,2023
2023-04-12,0.0,0.0,0.0,3.6219914879397948,2.3618938316894855,7.0,6.0,40.0,2023
2023-04-13,0.0,0.0,0.0,1.2378056695406485,3.19807910704003,7.0,7.0,45.0,2023
2023-04-14,0.0,0.0,0.0,7.6212717739826985,6.818728226016901,6.0,6.0,0.0,2023
2023-04-17,0.0,0.0,0.0,6.243697336805781,5.195951100694401,5.0,5.0,25.0,2023
2023-04-18,0.0,0.0,0.0,6.529387606404271,0.4989188564049982,5.0,5.0,90.0,2023
2023-04-19,0.0,0.0,0.0,1.7695953521542833,6.5792828521543925,6.0,6.0,80.0,2023
2023-04-20,0.0,0.0,20.0,15.033885129111695,9.086310183388377,8.0,6.0,15.0,2023
2023-04-21,0.0,0.0,0.0,6.657332460939415,0.7829800390609307,7.0,7.0,20.0,2023
2023-04-24,0.0,0.0,0.0,3.9925849084565925,1.2475322790432983,6.0,6.0,25.0,2023
2023-04-25,0.0,0.0,0.0,8.547382020928126,8.952578916571838,6.0,6.0,70.0,2023
2023-04-26,0.0,0.0,0.0,3.6580592871750923,1.0980397559251287,5.0,5.0,20.0,2023
2023-04-27,100.0,50.0,5.0,11.797449378821511,9.057410316320784,5.0,4.0,20.0,2023
2023-04-28,0.0,0.0,0.0,9.779809248935635,6.460386063565238,6.0,6.0,15.0,2023
2023-05-01,0.0,0.0,0.0,2.2681216682085505,4.211526769291595,6.0,6.0,25.0,2023
2023-05-02,0.0,0.0,0.0,1.4093564753247847,4.150799774675761,7.0,4.0,35.0,2023
2023-05-03,0.0,0.0,0.0,7.280865021354202,8.89929122864578,7.0,6.0,125.0,2023
2023-05-04,0.0,0.0,0.0,1.2586792263368807,7.101203586164047,6.0,6.0,55.0,2023
2023-05-05,3600.0,0.0,0.0,5.692631018516295,6.387486168983742,6.0,6.0,5.0,2023
2023-05-08,0.0,0.0,0.0,2.201915675969758,0.7582405740304239,6.0,6.0,25.0,2023
2023-05-09,0.0,0.0,0.0,6.627662032748958,5.772728592251042,6.0,6.0,85.0,2023
2023-05-10,0.0,0.0,0.0,5.296774453344369,5.403616171655813,6.0,5.0,20.0,2023
2023-05-11,0.0,0.0,0.0,2.7723212427067665,1.1275615697932153,6.0,6.0,20.0,2023
2023-05-12,0.0,0.0,0.0,12.617344960439368,8.72230347706045,5.0,3.0,55.0,2023
2023-05-15,0.0,100.0,0.0,4.894007955302186,1.173812642802659,8.0,7.0,25.0,2023
2023-05-16,0.0,100.0,15.0,4.50542988528241,22.994374802217862,4.0,4.0,25.0,2023
2023-05-17,0.0,0.0,0.0,7.576689806718605,0.2631539432813952,6.0,6.0,115.0,2023
2023-05-18,0.0,0.0,0.0,4.416402381634725,1.7364023816344343,6.0,6.0,95.0,2023
2023-05-19,0.0,0.0,0.0,6.937253699955363,0.5427853625442367,9.0,7.0,25.0,2023
2023-05-22,0.0,0.0,0.0,1.141613058087387,3.858777566912977,8.0,6.0,5.0,2023
2023-05-23,0.0,0.0,0.0,4.799850437752866,9.019915187246625,4.0,4.0,35.0,2023
2023-05-24,0.0,0.0,0.0,12.777015507534543,11.163179804964784,4.0,4.0,5.0,2023
2023-05-25,0.0,0.0,0.0,3.3835878263198538,8.696529361180183,5.0,5.0,10.0,2023
2023-05-26,0.0,0.0,0.0,15.037460321989784,12.13753844698931,5.0,5.0,15.0,2023
2023-05-30,0.0,0.0,0.0,1.2857897002595564,5.074014987240844,7.0,6.0,10.0,2023
2023-05-31,0.0,100.0,0.0,2.486761844202192,4.353589718297371,5.0,5.0,20.0,2023
2023-06-01,0.0,0.0,0.0,0.6913216544689931,0.9488736580315162,8.0,7.0,45.0,2023
2023-06-02,0.0,0.0,0.0,2.6753829733224848,2.7844217141773697,9.0,7.0,40.0,2023
2023-06-05,0.0,0.0,0.0,2.4202353256650895,0.9997646743349833,9.0,7.0,40.0,2023
2023-06-06,0.0,0.0,0.0,3.4027951836769716,2.9231076836776992,8.0,6.0,25.0,2023
2023-06-07,0.0,100.0,0.0,3.241821476512996,2.9379441484861673,6.0,6.0,95.0,2023
2023-06-08,0.0,0.0,0.0,2.8279084954838254,0.9520524420158836,8.0,7.0,10.0,2023
2023-06-09,0.0,0.0,0.0,5.014019917799487,2.4057847697004036,9.0,7.0,5.0,2023
2023-06-12,0.0,100.0,40.0,5.60577063983601,3.514424672664063,8.0,7.0,55.0,2023
2023-06-13,0.0,100.0,40.0,3.590875101770507,1.7294764607295292,8.0,7.0,0.0,2023
2023-06-14,0.0,0.0,0.0,6.998931935972905,8.621536814026513,7.0,6.0,25.0,2023
2023-06-15,0.0,0.0,10.0,4.7798549905865,5.719949696913318,8.0,7.0,95.0,2023
2023-06-16,0.0,100.0,0.0,21.13703047137824,12.136991408878202,6.0,5.0,40.0,2023
2023-06-20,0.0,0.0,0.0,2.432533654216968,3.2672710332835777,7.0,6.0,5.0,2023
2023-06-21,180.0,0.0,15.0,7.7439090788247995,7.496129983675019,5.0,5.0,60.0,2023
2023-06-22,0.0,0.0,10.0,9.903124833239417,12.05675797926051,6.0,6.0,25.0,2023
2023-06-23,0.0,0.0,0.0,1.2125906627288714,0.4929031627289078,6.0,6.0,25.0,2023
2023-07-17,0.0,0.0,20.0,4.122828069917887,6.5569375550812765,9.0,7.0,50.0,2023
2023-07-18,0.0,0.0,0.0,1.5388290114588017,4.661639738541453,7.0,7.0,160.0,2023
2023-07-19,0.0,0.0,0.0,3.2214746757035755,4.378915949296243,7.0,7.0,40.0,2023
2023-07-20,0.0,0.0,0.0,4.074755332493623,3.0252837300058673,7.0,6.0,50.0,2023
2023-07-21,0.0,0.0,0.0,0.962616672837612,3.0172270771627154,6.0,6.0,30.0,2023
2023-07-24,0.0,100.0,0.0,5.312059359461273,5.128253140538618,7.0,7.0,35.0,2023
2023-07-25,0.0,0.0,0.0,4.667588026545673,3.592802598454,7.0,6.0,35.0,2023
2023-07-26,0.0,0.0,0.0,11.211711767783527,9.608014794716837,7.0,7.0,5.0,2023
2023-07-27,0.0,3300.0,0.0,2.2524196548138207,4.847814720185852,6.0,6.0,60.0,2023
2023-07-28,0.0,0.0,0.0,2.1719118098353647,1.0078147526646717,9.0,7.0,55.0,2023
2023-07-31,50.0,0.0,25.0,9.157412957183624,8.642430792816413,8.0,7.0,5.0,2023
2023-08-01,0.0,0.0,0.0,1.5537952473814585,4.245736002619196,7.0,7.0,20.0,2023
2023-08-02,600.0,0.0,0.0,10.284709613626546,5.71575913637389,7.0,7.0,65.0,2023
2023-08-03,0.0,0.0,0.0,0.3532777269210783,5.7734730394204234,6.0,5.0,35.0,2023
2023-08-04,0.0,0.0,0.0,4.021098442309267,7.359370307690369,5.0,5.0,20.0,2023
2023-08-07,0.0,0.0,0.0,11.382825050093743,7.756706199906148,8.0,7.0,40.0,2023
2023-08-08,0.0,0.0,0.0,6.265477884889151,1.6546393026110309,6.0,6.0,15.0,2023
2023-08-09,0.0,0.0,0.0,21.908907675462615,19.830662637037676,6.0,6.0,50.0,2023
2023-08-10,0.0,0.0,0.0,0.39756694717016217,2.302237740329474,6.0,6.0,10.0,2023
2023-08-11,0.0,0.0,0.0,4.426174589301809,2.7536300981983004,5.0,5.0,60.0,2023
2023-08-14,0.0,0.0,0.0,12.77264176026074,11.167319177239733,5.0,5.0,10.0,2023
2023-08-15,0.0,0.0,0.0,4.355702694872889,2.2046098051268928,5.0,5.0,25.0,2023
2023-08-16,0.0,0.0,0.0,2.2558526712973617,4.103991078702165,5.0,5.0,10.0,2023
2023-08-17,0.0,0.0,0.0,4.698644565622999,8.221746059376528,7.0,6.0,55.0,2023
2023-08-18,200.0,0.0,0.0,4.364141195544107,2.5760931794566204,8.0,6.0,10.0,2023
2023-08-21,0.0,0.0,0.0,1.7828069121942463,1.862650662194028,5.0,5.0,40.0,2023
2023-08-22,0.0,50.0,0.0,1.9695288043621986,2.4697631793615074,6.0,6.0,35.0,2023
2023-08-23,0.0,0.0,0.0,3.5228499333998116,0.2825374333997388,7.0,7.0,25.0,2023
2023-08-24,0.0,50.0,0.0,15.247566634889154,19.412081802610373,5.0,4.0,80.0,2023
2023-08-25,0.0,0.0,0.0,8.38410090787329,9.855781904626383,6.0,6.0,45.0,2023
2023-08-28,0.0,0.0,0.0,11.175573772376993,9.444152790122644,5.0,5.0,0.0,2023
2023-08-29,0.0,0.0,0.0,1.0372324425361512,1.1967636925364786,5.0,5.0,105.0,2023
2023-08-30,0.0,0.0,0.0,0.6766366165702493,0.19687099156999466,8.0,7.0,120.0,2023
2023-08-31,50.0,0.0,0.0,10.158879830074511,9.161002982425998,5.0,5.0,55.0,2023
2023-09-01,0.0,0.0,0.0,12.497617788513708,12.677891226013344,6.0,6.0,120.0,2023
2023-09-05,0.0,0.0,0.0,5.6335687647979285,6.166587485202399,6.0,6.0,30.0,2023
2023-09-06,0.0,0.0,0.0,4.241632095030582,0.8180163424694911,6.0,6.0,20.0,2023
2023-09-07,0.0,100.0,0.0,0.2245693055283482,2.3555869444717246,6.0,6.0,5.0,2023
2023-09-08,0.0,100.0,0.0,4.394767395454437,5.025662292046036,6.0,6.0,5.0,2023
2023-09-11,0.0,0.0,0.0,2.6451027742177757,0.39474097578204237,7.0,7.0,55.0,2023
2023-09-12,0.0,0.0,0.0,0.1946868517306939,1.265156898269197,5.0,5.0,40.0,2023
2023-09-13,0.0,0.0,0.0,2.6675091807856006,2.2121783192142175,5.0,5.0,5.0,2023
2023-09-14,25.0,100.0,0.0,2.6463344325302387,0.7068031825301659,5.0,5.0,30.0,2023
2023-09-15,4200.0,0.0,0.0,1.0350413714422757,1.6649586285575424,7.0,7.0,55.0,2023
2023-09-18,0.0,0.0,0.0,4.940008654602934,3.4397179078969202,7.0,7.0,40.0,2023
2023-09-19,0.0,0.0,0.0,1.9725338039843336,3.687505258515557,6.0,6.0,55.0,2023
2023-09-20,0.0,0.0,0.0,6.064473359650037,7.61556570285029,8.0,6.0,35.0,2023
2023-09-21,0.0,0.0,0.0,10.590957389074902,10.58904261092448,7.0,7.0,40.0,2023
2023-09-22,0.0,0.0,0.0,10.09374469420527,7.96582561829473,8.0,6.0,70.0,2023
2023-09-25,0.0,0.0,40.0,7.82428287833045,7.6755999341694405,7.0,6.0,15.0,2023
2023-09-26,0.0,0.0,55.0,2.587537372623956,2.3325407523761896,7.0,5.0,75.0,2023
2023-09-27,0.0,0.0,15.0,8.890140297538892,7.569390952461617,8.0,6.0,35.0,2023
2023-09-28,0.0,0.0,0.0,6.8972046968929135,5.957360946893459,8.0,6.0,35.0,2023
2023-09-29,0.0,0.0,0.0,4.769280372536741,3.710446189963477,7.0,7.0,65.0,2023
2023-10-02,0.0,0.0,0.0,11.831060883762802,9.44874380373767,7.0,6.0,75.0,2023
2023-10-03,0.0,0.0,0.0,7.936357147612398,2.7237209773875293,5.0,4.0,65.0,2023
2023-10-04,0.0,0.0,0.0,4.451915943633139,3.0322284436333575,7.0,7.0,20.0,2023
2023-10-05,0.0,0.0,0.0,2.263587910660135,7.956138651839865,6.0,6.0,5.0,2023
2023-10-06,0.0,0.0,0.0,9.34091589478794,10.299005980212314,7.0,7.0,60.0,2023
2023-10-09,0.0,0.0,0.0,7.294490772950667,3.6857826645491514,7.0,6.0,115.0,2023
2023-10-10,0.0,0.0,0.0,2.1982268207302695,4.221460679269512,6.0,6.0,10.0,2023
2023-10-11,50.0,0.0,0.0,3.05531412554501,2.0251546244553538,7.0,7.0,0.0,2023
2023-10-12,50.0,0.0,0.0,0.6086879571876125,2.728219207187067,5.0,5.0,0.0,2023
2023-10-13,0.0,0.0,0.0,12.714214896838712,3.385706978161579,7.0,7.0,65.0,2023
2023-10-16,0.0,100.0,0.0,2.2742012376329512,4.285720637367376,5.0,5.0,95.0,2023
2023-10-17,0.0,100.0,0.0,15.138461649650708,7.141421162848928,6.0,6.0,55.0,2023
2023-10-18,0.0,0.0,0.0,9.96087323123993,2.5389314562598884,6.0,6.0,105.0,2023
2023-10-19,0.0,100.0,0.0,12.131521793210595,1.4083610192892593,7.0,6.0,20.0,2023
2023-10-20,0.0,0.0,0.0,1.3032786137973744,7.696877636202771,7.0,5.0,25.0,2023
2023-10-23,0.0,0.0,0.0,4.874221897483039,7.686051540016706,7.0,5.0,30.0,2023
2023-10-24,0.0,0.0,0.0,1.0871811979432096,6.812467239557009,6.0,6.0,25.0,2023
2023-10-25,0.0,0.0,0.0,1.3255912084296142,5.233940041570349,5.0,5.0,65.0,2023
2023-10-26,0.0,0.0,0.0,13.4291640166648,16.190601608334873,5.0,5.0,80.0,2023
2023-10-27,0.0,0.0,0.0,4.197240871866143,0.5376705593662336,7.0,5.0,65.0,2023
2023-10-30,0.0,100.0,0.0,2.916484480742838,10.443398331757635,6.0,6.0,60.0,2023
2023-10-31,0.0,0.0,0.0,7.0265422907723405,0.3861126032725224,5.0,5.0,65.0,2023
2023-11-01,0.0,0.0,0.0,0.7433123917335251,4.05621885826713,6.0,6.0,40.0,2023
2023-11-02,0.0,0.0,0.0,2.3707278807960392,4.1488814942040335,7.0,7.0,85.0,2023
2023-11-03,0.0,0.0,0.0,4.798935332779365,4.74083029222038,6.0,6.0,15.0,2023
2023-11-06,0.0,0.0,0.0,3.893970667191752,6.266224645308284,9.0,7.0,15.0,2023
2023-11-07,0.0,0.0,0.0,4.2032468995985255,5.157221850401584,7.0,7.0,5.0,2023
2023-11-08,0.0,0.0,0.0,2.389818582996668,5.850376729503296,7.0,7.0,15.0,2023
2023-11-09,0.0,0.0,0.0,3.0218515593242046,1.9777968781763775,6.0,6.0,40.0,2023
2023-11-10,0.0,0.0,0.0,1.4914415133362127,1.8686366116635327,7.0,7.0,95.0,2023
2023-11-13,0.0,0.0,0.0,3.430839137413386,5.008848362585923,8.0,7.0,45.0,2023
2023-11-14,0.0,0.0,0.0,7.104527509110085,7.475706865890061,8.0,7.0,140.0,2023
2023-11-15,0.0,3800.0,0.0,2.9710231301314707,1.8690549948687476,7.0,7.0,100.0,2023
2023-11-16,0.0,0.0,0.0,2.856736283758437,2.722990278742145,8.0,7.0,15.0,2023
2023-11-17,0.0,0.0,0.0,5.724510090836702,2.315216471663007,6.0,6.0,20.0,2023
2023-11-20,85.0,0.0,60.0,4.200300850856365,7.719933524143926,5.0,5.0,345.0,2023
2023-11-21,0.0,0.0,5.0,5.0465335532762765,0.4931148842233597,8.0,7.0,15.0,2023
2023-11-22,0.0,0.0,5.0,12.84161263196529,9.721534506965327,6.0,6.0,45.0,2023
2023-11-24,0.0,0.0,0.0,4.893898764354162,3.6464527981461288,8.0,7.0,25.0,2023
2023-11-27,0.0,0.0,0.0,4.950216281014036,5.270213406485709,6.0,6.0,20.0,2023
2023-11-28,0.0,0.0,0.0,2.7353841451913468,2.5448111673085805,6.0,6.0,5.0,2023
2023-11-29,0.0,200.0,0.0,1.0310425895768276,1.2689574104233543,7.0,7.0,25.0,2023
2023-11-30,0.0,200.0,0.0,12.82674061771013,12.413415632289798,8.0,6.0,5.0,2023
2023-12-01,0.0,200.0,0.0,0.6590745124367459,4.0211598625637635,8.0,7.0,5.0,2023
2023-12-04,0.0,200.0,0.0,1.9857355984140668,3.3547331515865153,7.0,7.0,55.0,2023
2023-12-05,0.0,0.0,0.0,1.5036797771635975,4.476398347836948,6.0,6.0,15.0,2023
2023-12-06,0.0,0.0,0.0,2.0961189523695793,0.9641154226301296,6.0,6.0,15.0,2023
2023-12-07,0.0,0.0,0.0,1.7398938952346725,1.600106104765473,6.0,6.0,50.0,2023
2023-12-08,0.0,0.0,0.0,4.043569598270551,2.8963522767298855,6.0,6.0,5.0,2023
2023-12-11,0.0,0.0,0.0,3.798955209860651,4.400966665139094,8.0,7.0,5.0,2023
2023-12-12,0.0,0.0,0.0,2.5864431132622485,4.353322511737133,7.0,7.0,10.0,2023
2023-12-13,0.0,0.0,0.0,5.3563679394183055,6.923710185581513,8.0,7.0,45.0,2023
2023-12-14,0.0,0.0,0.0,5.212804475128905,4.647234587370804,8.0,7.0,85.0,2023
2023-12-15,0.0,0.0,0.0,1.7789122597087044,6.061361177791696,7.0,7.0,30.0,2023
2023-12-18,0.0,0.0,0.0,3.385729785368312,2.9141530271317606,8.0,7.0,90.0,2023
2023-12-19,0.0,0.0,0.0,5.9569765496189575,6.503101575381152,8.0,7.0,30.0,2023
2023-12-20,0.0,0.0,0.0,19.348820044176136,17.37137526832339,3.0,3.0,50.0,2023
2023-12-21,0.0,0.0,0.0,5.227146600109336,7.653165899890155,9.0,7.0,20.0,2023
2023-12-22,800.0,0.0,0.0,13.053598990487444,15.893130240487153,7.0,6.0,5.0,2023
2023-12-26,0.0,0.0,0.0,5.242877973836585,2.297043901163306,7.0,6.0,5.0,2023
2023-12-27,0.0,0.0,0.0,7.945569280277596,11.834704157222404,8.0,7.0,40.0,2023
2023-12-28,0.0,0.0,0.0,8.746702321011071,3.1734539289891472,6.0,6.0,15.0,2023
2023-12-29,0.0,0.0,0.0,14.559165231531551,13.538813669031697,6.0,5.0,40.0,2023
2024-01-02,50.0,100.0,20.0,15.77365043350892,14.266310503991008,5.0,5.0,70.0,2024
2024-01-03,0.0,0.0,0.0,4.7188188471609465,6.080790527838872,7.0,7.0,45.0,2024
2024-01-04,0.0,0.0,0.0,10.331292346622831,10.798746715876405,6.0,6.0,40.0,2024
2024-01-05,0.0,0.0,0.0,2.9939403022208353,2.576294072779092,7.0,6.0,15.0,2024
