BarIdx,BarTime,Price,BidVol,AskVol,BidVolLarge,AskVolLarge
0,2026-08-04 17:00:00,7772,40,97,0,41
0,2026-08-04 17:00:00,7773,65,73,0,10
0,2026-08-04 17:00:00,7772.25,58,34,0,0
0,2026-08-04 17:00:00,7772.75,93,72,15,34
0,2026-08-04 17:00:00,7773.25,78,56,21,0
0,2026-08-04 17:00:00,7773.5,37,65,0,0
0,2026-08-04 17:00:00,7773.75,25,20,0,0
0,2026-08-04 17:00:00,7774,30,35,0,0
0,2026-08-04 17:00:00,7772.5,68,38,44,0
0,2026-08-04 17:00:00,7774.25,20,41,0,0
0,2026-08-04 17:00:00,7774.5,55,64,0,15
0,2026-08-04 17:00:00,7774.75,30,67,0,0
0,2026-08-04 17:00:00,7775,39,89,0,0
0,2026-08-04 17:00:00,7771.75,38,46,0,10
0,2026-08-04 17:00:00,7771.5,24,27,0,0
0,2026-08-04 17:00:00,7771.25,15,11,0,0
0,2026-08-04 17:00:00,7771,19,0,0,0
0,2026-08-04 17:00:00,7775.25,22,57,0,0
0,2026-08-04 17:00:00,7775.5,90,80,0,14
0,2026-08-04 17:00:00,7775.75,31,100,0,26
0,2026-08-04 17:00:00,7776,22,47,0,0
0,2026-08-04 17:00:00,7776.25,45,46,0,0
0,2026-08-04 17:00:00,7776.5,82,94,0,0
0,2026-08-04 17:00:00,7776.75,78,102,0,0
0,2026-08-04 17:00:00,7777,89,120,0,0
0,2026-08-04 17:00:00,7777.25,64,146,0,25
0,2026-08-04 17:00:00,7777.5,102,90,0,0
0,2026-08-04 17:00:00,7777.75,82,142,0,25
0,2026-08-04 17:00:00,7778,161,149,0,0
0,2026-08-04 17:00:00,7778.25,272,193,100,20
0,2026-08-04 17:00:00,7778.5,126,237,0,10
0,2026-08-04 17:00:00,7778.75,46,189,0,31
0,2026-08-04 17:00:00,7779,52,180,0,100
0,2026-08-04 17:00:00,7779.25,53,68,0,0
0,2026-08-04 17:00:00,7779.5,67,30,0,0
0,2026-08-04 17:00:00,7779.75,68,114,0,0
0,2026-08-04 17:00:00,7780,45,100,0,0
0,2026-08-04 17:00:00,7780.25,94,70,0,0
0,2026-08-04 17:00:00,7780.5,72,78,0,0
0,2026-08-04 17:00:00,7780.75,96,101,0,0
0,2026-08-04 17:00:00,7781,73,119,0,0
0,2026-08-04 17:00:00,7781.25,107,53,40,0
0,2026-08-04 17:00:00,7781.5,24,64,0,0
0,2026-08-04 17:00:00,7781.75,9,36,0,0
0,2026-08-04 17:00:00,7782,2,40,0,10
0,2026-08-04 17:00:00,7782.25,0,12,0,0
1,2026-08-04 17:34:17,7782,246,155,10,0
1,2026-08-04 17:34:17,7782.25,244,185,12,11
1,2026-08-04 17:34:17,7782.5,158,210,27,0
1,2026-08-04 17:34:17,7782.75,26,69,0,0
1,2026-08-04 17:34:17,7781.75,102,88,0,0
1,2026-08-04 17:34:17,7781.5,117,110,0,0
1,2026-08-04 17:34:17,7781.25,70,101,0,0
1,2026-08-04 17:34:17,7783,2,8,0,0
1,2026-08-04 17:34:17,7783.25,0,4,0,0
1,2026-08-04 17:34:17,7781,65,63,0,0
1,2026-08-04 17:34:17,7780.75,88,70,0,0
1,2026-08-04 17:34:17,7780.5,76,61,0,0
1,2026-08-04 17:34:17,7780.25,130,132,0,10
