BarIdx,BarTime,Price,BidVol,AskVol,BidVolLarge,AskVolLarge
0,2026-07-29 17:00:00,7338,9,129,0,119
0,2026-07-29 17:00:00,7337.75,12,17,0,0
0,2026-07-29 17:00:00,7337.25,4,10,0,0
0,2026-07-29 17:00:00,7337,3,24,0,0
0,2026-07-29 17:00:00,7336.5,29,12,0,0
0,2026-07-29 17:00:00,7336.25,7,6,0,0
0,2026-07-29 17:00:00,7336,7,9,0,0
0,2026-07-29 17:00:00,7335.75,21,10,15,0
0,2026-07-29 17:00:00,7335.25,24,4,0,0
0,2026-07-29 17:00:00,7335,35,19,25,0
0,2026-07-29 17:00:00,7335.5,8,5,0,0
0,2026-07-29 17:00:00,7334.5,13,10,0,0
0,2026-07-29 17:00:00,7334.25,13,40,0,0
0,2026-07-29 17:00:00,7334.75,2,12,0,0
0,2026-07-29 17:00:00,7334,9,12,0,0
0,2026-07-29 17:00:00,7333.75,13,8,0,0
0,2026-07-29 17:00:00,7333.5,22,5,0,0
0,2026-07-29 17:00:00,7333.25,7,1,0,0
0,2026-07-29 17:00:00,7333,5,3,0,0
0,2026-07-29 17:00:00,7332.75,1,0,0,0
0,2026-07-29 17:00:00,7332.5,3,8,0,0
0,2026-07-29 17:00:00,7332.25,4,1,0,0
0,2026-07-29 17:00:00,7332,8,7,0,0
0,2026-07-29 17:00:00,7331.75,2,4,0,0
0,2026-07-29 17:00:00,7331.5,17,31,0,0
0,2026-07-29 17:00:00,7331.25,5,5,0,0
0,2026-07-29 17:00:00,7331,3,0,0,0
0,2026-07-29 17:00:00,7336.75,11,16,0,0
0,2026-07-29 17:00:00,7337.5,4,7,0,0
0,2026-07-29 17:00:00,7338.25,4,13,0,0
0,2026-07-29 17:00:00,7338.5,5,16,0,0
0,2026-07-29 17:00:00,7338.75,5,11,0,0
0,2026-07-29 17:00:00,7339,13,15,0,0
0,2026-07-29 17:00:00,7339.25,10,5,0,0
0,2026-07-29 17:00:00,7339.5,33,18,0,0
0,2026-07-29 17:00:00,7339.75,11,55,0,10
0,2026-07-29 17:00:00,7340,31,32,0,0
0,2026-07-29 17:00:00,7340.5,25,36,0,0
0,2026-07-29 17:00:00,7340.25,32,11,0,0
0,2026-07-29 17:00:00,7340.75,62,29,0,0
0,2026-07-29 17:00:00,7341,16,45,0,0
0,2026-07-29 17:00:00,7341.25,6,40,0,0
0,2026-07-29 17:00:00,7341.5,4,6,0,0
0,2026-07-29 17:00:00,7341.75,1,21,0,0
0,2026-07-29 17:00:00,7342,13,7,0,0
0,2026-07-29 17:00:00,7342.75,16,7,0,0
0,2026-07-29 17:00:00,7342.25,6,5,0,0
0,2026-07-29 17:00:00,7342.5,17,2,0,0
0,2026-07-29 17:00:00,7343,38,26,0,0
0,2026-07-29 17:00:00,7343.25,15,22,0,0
0,2026-07-29 17:00:00,7343.5,20,19,0,0
0,2026-07-29 17:00:00,7343.75,5,19,0,0
0,2026-07-29 17:00:00,7344,36,14,0,0
0,2026-07-29 17:00:00,7344.25,9,13,0,0
0,2026-07-29 17:00:00,7344.5,6,19,0,0
0,2026-07-29 17:00:00,7344.75,1,8,0,0
0,2026-07-29 17:00:00,7345,1,11,0,0
0,2026-07-29 17:00:00,7345.25,7,6,0,0
0,2026-07-29 17:00:00,7345.75,11,10,0,0
0,2026-07-29 17:00:00,7346.25,35,13,0,0
0,2026-07-29 17:00:00,7346,11,10,0,0
0,2026-07-29 17:00:00,7346.75,70,37,10,0
0,2026-07-29 17:00:00,7347,6,37,0,0
0,2026-07-29 17:00:00,7347.25,19,13,0,0
0,2026-07-29 17:00:00,7346.5,41,7,0,0
0,2026-07-29 17:00:00,7345.5,7,4,0,0
0,2026-07-29 17:00:00,7347.5,18,21,0,0
0,2026-07-29 17:00:00,7347.75,18,25,0,0
0,2026-07-29 17:00:00,7348,15,13,0,0
0,2026-07-29 17:00:00,7348.25,10,16,0,0
0,2026-07-29 17:00:00,7348.5,17,25,0,0
0,2026-07-29 17:00:00,7348.75,39,20,0,0
0,2026-07-29 17:00:00,7349,39,37,0,0
0,2026-07-29 17:00:00,7349.25,8,26,0,0
0,2026-07-29 17:00:00,7349.5,11,21,0,0
0,2026-07-29 17:00:00,7349.75,13,40,0,14
0,2026-07-29 17:00:00,7350,32,65,0,10
0,2026-07-29 17:00:00,7350.25,65,46,0,10
0,2026-07-29 17:00:00,7350.5,82,59,0,0
0,2026-07-29 17:00:00,7350.75,65,87,0,0
0,2026-07-29 17:00:00,7351,51,57,0,0
0,2026-07-29 17:00:00,7351.25,73,56,0,14
0,2026-07-29 17:00:00,7351.5,71,55,0,0
0,2026-07-29 17:00:00,7351.75,47,56,13,0
0,2026-07-29 17:00:00,7352,35,83,0,50
0,2026-07-29 17:00:00,7352.25,32,57,0,29
0,2026-07-29 17:00:00,7352.5,32,37,0,0
0,2026-07-29 17:00:00,7352.75,63,48,0,0
0,2026-07-29 17:00:00,7353,38,84,0,25
0,2026-07-29 17:00:00,7353.25,35,25,0,0
0,2026-07-29 17:00:00,7353.5,34,46,0,0
0,2026-07-29 17:00:00,7353.75,14,23,0,0
0,2026-07-29 17:00:00,7354,18,28,0,0
0,2026-07-29 17:00:00,7354.25,30,46,0,0
0,2026-07-29 17:00:00,7354.5,18,126,0,89
0,2026-07-29 17:00:00,7354.75,167,24,140,0
0,2026-07-29 17:00:00,7355,54,41,0,0
0,2026-07-29 17:00:00,7355.25,16,14,0,0
0,2026-07-29 17:00:00,7355.5,8,26,0,0
0,2026-07-29 17:00:00,7355.75,9,19,0,0
0,2026-07-29 17:00:00,7356,8,29,0,0
0,2026-07-29 17:00:00,7356.25,26,20,0,0
0,2026-07-29 17:00:00,7356.5,95,41,55,0
0,2026-07-29 17:00:00,7356.75,25,46,0,0
0,2026-07-29 17:00:00,7357,42,340,0,308
0,2026-07-29 17:00:00,7357.25,31,28,0,0
0,2026-07-29 17:00:00,7357.5,34,40,0,0
0,2026-07-29 17:00:00,7357.75,28,46,0,10
0,2026-07-29 17:00:00,7358,100,57,0,0
0,2026-07-29 17:00:00,7358.25,58,48,0,0
0,2026-07-29 17:00:00,7358.5,44,71,0,13
0,2026-07-29 17:00:00,7358.75,3,98,0,49
0,2026-07-29 17:00:00,7359,0,14,0,0
1,2026-07-29 17:06:25,7359,11,418,0,400
1,2026-07-29 17:06:25,7359.25,12,14,0,0
1,2026-07-29 17:06:25,7359.5,56,14,0,0
1,2026-07-29 17:06:25,7359.75,51,45,0,0
1,2026-07-29 17:06:25,7360,227,103,126,0
1,2026-07-29 17:06:25,7358.75,6,6,0,0
1,2026-07-29 17:06:25,7358.5,1,0,0,0
1,2026-07-29 17:06:25,7360.25,82,129,0,10
1,2026-07-29 17:06:25,7360.5,77,75,0,0
1,2026-07-29 17:06:25,7360.75,38,56,0,0
