BarIdx,BarTime,Price,BidVol,AskVol,BidVolLarge,AskVolLarge
0,2026-08-03 17:00:00,7631,24,28,0,0
0,2026-08-03 17:00:00,7630.5,39,44,0,22
0,2026-08-03 17:00:00,7631.25,27,19,0,0
0,2026-08-03 17:00:00,7631.5,47,29,0,0
0,2026-08-03 17:00:00,7630.75,28,35,0,0
0,2026-08-03 17:00:00,7630.25,0,4,0,0
0,2026-08-03 17:00:00,7630,6,2,0,0
0,2026-08-03 17:00:00,7629.75,9,10,0,0
0,2026-08-03 17:00:00,7629.5,3,6,0,0
0,2026-08-03 17:00:00,7629.25,10,7,0,0
0,2026-08-03 17:00:00,7629,13,0,0,0
0,2026-08-03 17:00:00,7631.75,53,49,0,0
0,2026-08-03 17:00:00,7632,75,73,0,10
0,2026-08-03 17:00:00,7632.25,65,78,10,0
0,2026-08-03 17:00:00,7632.5,116,124,0,0
0,2026-08-03 17:00:00,7632.75,159,98,26,0
0,2026-08-03 17:00:00,7633,78,155,10,0
0,2026-08-03 17:00:00,7633.25,61,92,0,0
0,2026-08-03 17:00:00,7633.5,112,86,0,0
0,2026-08-03 17:00:00,7633.75,186,122,0,0
0,2026-08-03 17:00:00,7634,272,253,12,0
0,2026-08-03 17:00:00,7634.25,200,202,10,0
0,2026-08-03 17:00:00,7634.5,328,187,11,0
0,2026-08-03 17:00:00,7634.75,256,245,11,0
0,2026-08-03 17:00:00,7635,251,253,32,0
0,2026-08-03 17:00:00,7635.25,318,325,0,0
0,2026-08-03 17:00:00,7635.5,202,247,0,22
0,2026-08-03 17:00:00,7635.75,145,174,0,0
0,2026-08-03 17:00:00,7636,99,181,0,0
0,2026-08-03 17:00:00,7636.25,46,86,0,0
0,2026-08-03 17:00:00,7636.5,10,32,0,0
1,2026-08-03 18:33:31,7634.75,238,241,0,18
1,2026-08-03 18:33:31,7635,245,273,0,17
1,2026-08-03 18:33:31,7634.5,242,195,0,0
1,2026-08-03 18:33:31,7634.25,175,210,10,41
1,2026-08-03 18:33:31,7635.25,218,215,0,12
1,2026-08-03 18:33:31,7635.5,165,209,0,0
1,2026-08-03 18:33:31,7635.75,110,165,0,0
1,2026-08-03 18:33:31,7636,61,129,0,0
1,2026-08-03 18:33:31,7636.25,32,49,0,0
1,2026-08-03 18:33:31,7634,195,151,0,0
1,2026-08-03 18:33:31,7633.75,122,218,0,0
1,2026-08-03 18:33:31,7633.5,225,222,0,0
1,2026-08-03 18:33:31,7633.25,256,225,0,0
1,2026-08-03 18:33:31,7633,257,193,0,0
1,2026-08-03 18:33:31,7632.75,206,101,0,0
1,2026-08-03 18:33:31,7632.5,107,124,0,0
1,2026-08-03 18:33:31,7632.25,133,109,22,0
1,2026-08-03 18:33:31,7636.5,7,27,0,0
1,2026-08-03 18:33:31,7636.75,26,23,0,0
1,2026-08-03 18:33:31,7637,25,34,0,0
1,2026-08-03 18:33:31,7637.25,4,32,0,0
1,2026-08-03 18:33:31,7632,88,121,0,0
1,2026-08-03 18:33:31,7631.75,45,37,0,0
1,2026-08-03 18:33:31,7631.5,16,5,0,0
1,2026-08-03 18:33:31,7631.25,9,1,0,0
