BarIdx,BarTime,Price,BidVol,AskVol,BidVolLarge,AskVolLarge
0,2026-07-27 17:00:00,7453,22,42,0,0
0,2026-07-27 17:00:00,7453.5,28,18,0,0
0,2026-07-27 17:00:00,7453.75,20,26,0,0
0,2026-07-27 17:00:00,7454,29,14,0,0
0,2026-07-27 17:00:00,7454.25,14,18,0,0
0,2026-07-27 17:00:00,7454.5,19,18,0,0
0,2026-07-27 17:00:00,7454.75,15,15,0,0
0,2026-07-27 17:00:00,7455,14,9,0,0
0,2026-07-27 17:00:00,7455.25,11,11,0,0
0,2026-07-27 17:00:00,7455.5,0,4,0,0
0,2026-07-27 17:00:00,7455.75,4,5,0,0
0,2026-07-27 17:00:00,7456,0,5,0,0
0,2026-07-27 17:00:00,7453.25,15,12,0,0
0,2026-07-27 17:00:00,7452.75,6,31,0,0
0,2026-07-27 17:00:00,7452.5,25,15,0,0
0,2026-07-27 17:00:00,7452.25,25,16,0,0
0,2026-07-27 17:00:00,7452,30,34,12,0
0,2026-07-27 17:00:00,7451.75,51,27,0,0
0,2026-07-27 17:00:00,7451.5,31,18,0,0
0,2026-07-27 17:00:00,7451.25,29,20,0,0
0,2026-07-27 17:00:00,7451,12,12,0,0
0,2026-07-27 17:00:00,7450.75,13,14,0,0
0,2026-07-27 17:00:00,7450.5,7,21,0,0
0,2026-07-27 17:00:00,7450.25,13,13,0,0
0,2026-07-27 17:00:00,7450,6,16,0,0
0,2026-07-27 17:00:00,7449.75,11,6,0,0
0,2026-07-27 17:00:00,7449.5,15,23,0,0
0,2026-07-27 17:00:00,7449.25,35,29,0,0
0,2026-07-27 17:00:00,7449,34,50,0,0
0,2026-07-27 17:00:00,7448.75,38,58,0,0
0,2026-07-27 17:00:00,7448.5,59,73,0,0
0,2026-07-27 17:00:00,7448.25,58,107,0,0
0,2026-07-27 17:00:00,7448,97,96,0,0
0,2026-07-27 17:00:00,7447.75,148,155,0,11
0,2026-07-27 17:00:00,7447.5,178,132,0,0
0,2026-07-27 17:00:00,7447.25,122,89,0,0
0,2026-07-27 17:00:00,7447,108,107,0,0
0,2026-07-27 17:00:00,7446.75,193,135,20,0
0,2026-07-27 17:00:00,7446.5,128,139,0,0
0,2026-07-27 17:00:00,7446.25,114,127,0,0
0,2026-07-27 17:00:00,7446,118,107,0,0
0,2026-07-27 17:00:00,7445.75,158,124,19,0
0,2026-07-27 17:00:00,7445.5,184,151,0,10
0,2026-07-27 17:00:00,7445.25,197,179,0,0
0,2026-07-27 17:00:00,7445,189,141,27,28
0,2026-07-27 17:00:00,7444.75,74,107,0,0
0,2026-07-27 17:00:00,7444.5,107,69,0,0
0,2026-07-27 17:00:00,7444.25,48,36,0,0
0,2026-07-27 17:00:00,7444,51,23,0,0
0,2026-07-27 17:00:00,7443.75,21,11,0,0
0,2026-07-27 17:00:00,7443.5,23,29,0,0
0,2026-07-27 17:00:00,7443.25,3,8,0,0
0,2026-07-27 17:00:00,7443,19,63,0,35
0,2026-07-27 17:00:00,7442.75,21,16,0,0
0,2026-07-27 17:00:00,7442.5,35,28,0,0
0,2026-07-27 17:00:00,7442.25,25,8,0,0
0,2026-07-27 17:00:00,7442,61,9,33,0
0,2026-07-27 17:00:00,7441.75,29,45,0,0
0,2026-07-27 17:00:00,7441.5,18,18,0,0
0,2026-07-27 17:00:00,7441.25,43,24,20,0
0,2026-07-27 17:00:00,7441,54,36,10,0
0,2026-07-27 17:00:00,7440.75,48,54,0,0
0,2026-07-27 17:00:00,7440.5,60,49,10,0
0,2026-07-27 17:00:00,7440.25,21,12,0,0
0,2026-07-27 17:00:00,7440,9,0,0,0
1,2026-07-27 18:11:40,7443.5,72,85,0,0
1,2026-07-27 18:11:40,7443.75,121,83,0,0
1,2026-07-27 18:11:40,7443.25,57,38,0,0
1,2026-07-27 18:11:40,7444,114,100,0,0
1,2026-07-27 18:11:40,7444.25,107,108,0,0
1,2026-07-27 18:11:40,7444.5,82,79,0,0
1,2026-07-27 18:11:40,7444.75,121,96,15,0
1,2026-07-27 18:11:40,7445,102,82,0,15
1,2026-07-27 18:11:40,7445.25,66,95,0,0
1,2026-07-27 18:11:40,7443,48,56,0,0
1,2026-07-27 18:11:40,7442.75,71,43,0,0
1,2026-07-27 18:11:40,7442.5,37,33,0,0
1,2026-07-27 18:11:40,7442.25,23,37,0,0
1,2026-07-27 18:11:40,7442,48,55,0,0
1,2026-07-27 18:11:40,7441.75,12,5,0,0
1,2026-07-27 18:11:40,7445.5,73,98,10,0
1,2026-07-27 18:11:40,7445.75,55,71,0,0
1,2026-07-27 18:11:40,7446,102,79,0,0
1,2026-07-27 18:11:40,7446.25,83,117,0,0
1,2026-07-27 18:11:40,7446.5,72,118,0,20
1,2026-07-27 18:11:40,7446.75,72,101,0,0
1,2026-07-27 18:11:40,7447,89,97,0,0
1,2026-07-27 18:11:40,7447.25,132,76,0,0
1,2026-07-27 18:11:40,7447.5,122,127,10,0
1,2026-07-27 18:11:40,7447.75,92,77,0,0
1,2026-07-27 18:11:40,7448,149,90,0,0
1,2026-07-27 18:11:40,7448.25,177,108,0,0
1,2026-07-27 18:11:40,7448.5,210,150,0,12
1,2026-07-27 18:11:40,7448.75,141,129,0,0
1,2026-07-27 18:11:40,7449,93,157,0,11
1,2026-07-27 18:11:40,7449.25,89,89,0,0
1,2026-07-27 18:11:40,7449.5,82,95,0,0
1,2026-07-27 18:11:40,7449.75,76,84,0,0
1,2026-07-27 18:11:40,7450,43,62,0,0
1,2026-07-27 18:11:40,7450.25,49,63,0,20
1,2026-07-27 18:11:40,7450.5,56,25,0,0
1,2026-07-27 18:11:40,7450.75,45,47,0,0
1,2026-07-27 18:11:40,7451,38,63,0,0
1,2026-07-27 18:11:40,7451.5,13,49,0,0
1,2026-07-27 18:11:40,7451.25,23,54,0,0
1,2026-07-27 18:11:40,7451.75,8,11,0,0
1,2026-07-27 18:11:40,7452,0,3,0,0
2,2026-07-27 19:08:45,7444.25,12,19,0,0
2,2026-07-27 19:08:45,7443.75,11,24,0,0
2,2026-07-27 19:08:45,7443.5,11,19,0,0
2,2026-07-27 19:08:45,7443.25,37,31,0,0
2,2026-07-27 19:08:45,7443,22,82,0,0
2,2026-07-27 19:08:45,7442.75,42,92,0,0
2,2026-07-27 19:08:45,7444,9,12,0,0
2,2026-07-27 19:08:45,7444.5,19,32,0,0
2,2026-07-27 19:08:45,7442.5,56,62,0,0
2,2026-07-27 19:08:45,7444.75,12,10,0,0
2,2026-07-27 19:08:45,7445,4,14,0,0
2,2026-07-27 19:08:45,7442.25,48,77,0,0
2,2026-07-27 19:08:45,7442,97,119,0,0
2,2026-07-27 19:08:45,7441.75,140,104,0,0
2,2026-07-27 19:08:45,7441.5,100,137,0,0
2,2026-07-27 19:08:45,7441.25,147,107,12,0
2,2026-07-27 19:08:45,7441,202,105,0,0
2,2026-07-27 19:08:45,7440.75,107,126,0,0
2,2026-07-27 19:08:45,7440.5,159,113,20,0
2,2026-07-27 19:08:45,7440.25,116,122,0,0
2,2026-07-27 19:08:45,7440,133,94,0,0
2,2026-07-27 19:08:45,7439.75,76,124,0,0
2,2026-07-27 19:08:45,7439.5,124,99,0,0
2,2026-07-27 19:08:45,7439.25,97,100,0,0
2,2026-07-27 19:08:45,7439,114,155,0,25
2,2026-07-27 19:08:45,7438.75,148,153,0,0
2,2026-07-27 19:08:45,7438.5,108,120,0,0
2,2026-07-27 19:08:45,7438.25,93,84,0,13
2,2026-07-27 19:08:45,7438,136,118,11,10
2,2026-07-27 19:08:45,7437.75,153,84,0,0
2,2026-07-27 19:08:45,7437.5,106,89,10,0
2,2026-07-27 19:08:45,7437.25,67,98,0,0
2,2026-07-27 19:08:45,7437,104,118,0,0
2,2026-07-27 19:08:45,7436.75,71,88,0,0
2,2026-07-27 19:08:45,7436.5,93,38,14,0
2,2026-07-27 19:08:45,7436.25,26,55,0,0
2,2026-07-27 19:08:45,7436,61,43,0,0
2,2026-07-27 19:08:45,7435.75,61,42,0,0
2,2026-07-27 19:08:45,7435.5,22,18,0,0
2,2026-07-27 19:08:45,7435.25,22,5,0,0
2,2026-07-27 19:08:45,7435,30,20,0,0
2,2026-07-27 19:08:45,7434.75,37,54,0,0
2,2026-07-27 19:08:45,7434.5,24,24,0,0
2,2026-07-27 19:08:45,7434.25,13,0,0,0
3,2026-07-27 19:35:12,7441.5,25,16,0,0
3,2026-07-27 19:35:12,7441.25,25,24,0,0
3,2026-07-27 19:35:12,7441.75,16,16,0,0
3,2026-07-27 19:35:12,7442,34,25,0,0
3,2026-07-27 19:35:12,7442.25,49,29,0,0
3,2026-07-27 19:35:12,7442.5,62,55,0,0
3,2026-07-27 19:35:12,7442.75,77,64,0,0
3,2026-07-27 19:35:12,7443,118,64,0,0
3,2026-07-27 19:35:12,7443.25,94,99,0,0
3,2026-07-27 19:35:12,7443.5,83,50,0,0
3,2026-07-27 19:35:12,7443.75,55,85,0,0
3,2026-07-27 19:35:12,7444,38,64,0,0
3,2026-07-27 19:35:12,7444.25,24,45,0,0
3,2026-07-27 19:35:12,7444.5,22,12,0,0
3,2026-07-27 19:35:12,7444.75,21,27,0,0
3,2026-07-27 19:35:12,7445,8,23,0,0
3,2026-07-27 19:35:12,7441,53,18,16,0
3,2026-07-27 19:35:12,7440.5,40,32,0,0
3,2026-07-27 19:35:12,7440.75,32,48,0,0
3,2026-07-27 19:35:12,7440.25,33,20,0,0
3,2026-07-27 19:35:12,7440,30,22,0,0
3,2026-07-27 19:35:12,7439.75,48,24,28,0
3,2026-07-27 19:35:12,7439.5,22,44,0,0
3,2026-07-27 19:35:12,7439.25,43,41,0,0
3,2026-07-27 19:35:12,7439,52,74,0,0
3,2026-07-27 19:35:12,7438.75,109,64,0,0
3,2026-07-27 19:35:12,7438.5,109,117,0,0
3,2026-07-27 19:35:12,7438.25,79,107,0,11
3,2026-07-27 19:35:12,7438,129,149,0,0
3,2026-07-27 19:35:12,7437.75,100,86,0,0
3,2026-07-27 19:35:12,7437.5,106,71,0,0
3,2026-07-27 19:35:12,7437.25,66,87,0,0
3,2026-07-27 19:35:12,7437,72,64,0,0
3,2026-07-27 19:35:12,7436.75,71,55,0,0
3,2026-07-27 19:35:12,7436.5,85,94,0,0
3,2026-07-27 19:35:12,7436.25,87,109,0,0
3,2026-07-27 19:35:12,7436,60,270,0,0
3,2026-07-27 19:35:12,7435.75,109,73,0,0
3,2026-07-27 19:35:12,7435.5,64,18,0,0
3,2026-07-27 19:35:12,7435.25,52,27,0,0
3,2026-07-27 19:35:12,7435,56,31,0,0
3,2026-07-27 19:35:12,7434.75,34,15,0,0
3,2026-07-27 19:35:12,7434.5,46,48,0,0
3,2026-07-27 19:35:12,7434.25,46,46,0,0
3,2026-07-27 19:35:12,7434,61,22,0,0
3,2026-07-27 19:35:12,7433.75,22,6,0,0
3,2026-07-27 19:35:12,7433.5,13,5,0,0
3,2026-07-27 19:35:12,7433.25,12,14,0,0
3,2026-07-27 19:35:12,7433,54,0,13,0
3,2026-07-27 19:35:12,7432.75,23,4,0,0
3,2026-07-27 19:35:12,7432.5,14,1,0,0
3,2026-07-27 19:35:12,7432.25,22,20,0,0
3,2026-07-27 19:35:12,7432,40,67,0,20
3,2026-07-27 19:35:12,7431.75,72,75,14,0
3,2026-07-27 19:35:12,7431.5,84,71,10,0
3,2026-07-27 19:35:12,7431.25,67,43,0,0
3,2026-07-27 19:35:12,7431,57,18,0,0
3,2026-07-27 19:35:12,7430.75,25,4,0,0
3,2026-07-27 19:35:12,7430.5,46,32,0,0
3,2026-07-27 19:35:12,7430.25,33,1,0,0
3,2026-07-27 19:35:12,7430,33,0,0,0
3,2026-07-27 19:35:12,7429.75,18,4,0,0
3,2026-07-27 19:35:12,7429.5,63,18,16,0
3,2026-07-27 19:35:12,7429.25,16,18,0,0
3,2026-07-27 19:35:12,7429,37,28,11,0
3,2026-07-27 19:35:12,7428.75,15,37,0,0
3,2026-07-27 19:35:12,7428.5,26,22,0,0
4,2026-07-27 20:09:52,7429,110,137,0,0
4,2026-07-27 20:09:52,7429.5,54,78,0,0
4,2026-07-27 20:09:52,7429.25,73,106,0,0
4,2026-07-27 20:09:52,7429.75,55,109,0,29
4,2026-07-27 20:09:52,7430,60,64,10,0
